"","quantile_p","arm_type","replication","strategy","num_rounds","chosen_arm"
"495",0.1,"uniform",19,"LUCB Stitched",9701,0
"496",0.1,"uniform",19,"QPAC",111730,0
"497",0.1,"uniform",19,"QPAC BB",7606,0
"498",0.1,"uniform",19,"Doubled Max-Q",1175552,0
"499",0.1,"uniform",20,"LUCB BB",5063,0
"500",0.1,"uniform",20,"LUCB DKW",58661,0
"501",0.1,"uniform",20,"LUCB Stitched",10091,0
"502",0.1,"uniform",20,"QPAC BB",14330,0
"503",0.1,"uniform",20,"QPAC",100090,0
"504",0.1,"uniform",20,"Doubled Max-Q",1175552,0
"505",0.1,"uniform",21,"LUCB BB",7267,0
"506",0.1,"uniform",21,"LUCB DKW",67737,0
"507",0.1,"uniform",21,"LUCB Stitched",12437,0
"508",0.1,"uniform",21,"QPAC BB",14850,0
"509",0.1,"uniform",21,"QPAC",102260,0
"510",0.1,"uniform",21,"Doubled Max-Q",1175552,0
"511",0.1,"uniform",22,"LUCB BB",7238,0
"512",0.1,"uniform",22,"LUCB DKW",65064,0
"513",0.1,"uniform",22,"LUCB Stitched",12991,0
"514",0.1,"uniform",22,"QPAC",99820,0
"515",0.1,"uniform",22,"QPAC BB",10590,0
"516",0.1,"uniform",22,"Doubled Max-Q",1175552,0
"517",0.1,"uniform",23,"LUCB BB",6521,0
"518",0.1,"uniform",23,"LUCB DKW",83364,0
"519",0.1,"uniform",23,"LUCB Stitched",10239,0
"520",0.1,"uniform",23,"QPAC BB",11750,0
"521",0.1,"uniform",23,"QPAC",114130,0
"522",0.1,"uniform",23,"Doubled Max-Q",1175552,0
"523",0.1,"uniform",24,"LUCB BB",8817,0
"524",0.1,"uniform",24,"LUCB DKW",66165,0
"525",0.1,"uniform",24,"LUCB Stitched",11748,0
"526",0.1,"uniform",24,"QPAC",93470,0
"527",0.1,"uniform",24,"QPAC BB",9220,0
"528",0.1,"uniform",24,"Doubled Max-Q",1175552,0
"529",0.1,"uniform",25,"LUCB BB",5834,0
"530",0.1,"uniform",25,"LUCB DKW",65433,0
"531",0.1,"uniform",25,"LUCB Stitched",11853,0
"532",0.1,"uniform",25,"QPAC",92970,0
"533",0.1,"uniform",25,"QPAC BB",8650,0
"534",0.1,"uniform",25,"Doubled Max-Q",1175552,0
"535",0.1,"uniform",26,"LUCB BB",7150,0
"536",0.1,"uniform",26,"LUCB DKW",58437,0
"537",0.1,"uniform",26,"LUCB Stitched",10857,0
"538",0.1,"uniform",26,"QPAC",84690,0
"539",0.1,"uniform",26,"QPAC BB",7690,0
"540",0.1,"uniform",26,"Doubled Max-Q",1204224,0
"541",0.1,"uniform",27,"LUCB BB",8765,0
"542",0.1,"uniform",27,"LUCB DKW",67343,0
"543",0.1,"uniform",27,"LUCB Stitched",12211,0
"544",0.1,"uniform",27,"QPAC BB",12440,0
"545",0.1,"uniform",27,"QPAC",97560,0
"546",0.1,"uniform",27,"Doubled Max-Q",1204224,0
"547",0.1,"uniform",28,"LUCB BB",8887,0
"548",0.1,"uniform",28,"LUCB DKW",77088,0
"549",0.1,"uniform",28,"LUCB Stitched",11522,0
"550",0.1,"uniform",28,"QPAC BB",14930,0
"551",0.1,"uniform",28,"QPAC",93100,0
"552",0.1,"uniform",28,"Doubled Max-Q",1204224,0
"553",0.1,"uniform",29,"LUCB BB",4589,0
"554",0.1,"uniform",29,"LUCB DKW",62037,0
"555",0.1,"uniform",29,"LUCB Stitched",10745,0
"556",0.1,"uniform",29,"QPAC BB",12320,0
"557",0.1,"uniform",29,"QPAC",100830,0
"558",0.1,"uniform",29,"Doubled Max-Q",1204224,0
"559",0.1,"uniform",30,"LUCB BB",9607,0
"560",0.1,"uniform",30,"LUCB DKW",63333,0
"561",0.1,"uniform",30,"LUCB Stitched",10979,0
"562",0.1,"uniform",30,"QPAC BB",13890,0
"563",0.1,"uniform",30,"QPAC",86290,0
"564",0.1,"uniform",30,"Doubled Max-Q",1175552,0
"565",0.1,"uniform",31,"LUCB BB",7987,0
"566",0.1,"uniform",31,"LUCB DKW",62997,0
"567",0.1,"uniform",31,"LUCB Stitched",10641,0
"568",0.1,"uniform",31,"QPAC",100850,0
"569",0.1,"uniform",31,"QPAC BB",9690,0
"570",0.1,"uniform",31,"Doubled Max-Q",1175552,0
"571",0.1,"uniform",32,"LUCB BB",10639,0
"572",0.1,"uniform",32,"LUCB DKW",66450,0
"573",0.1,"uniform",32,"LUCB Stitched",12163,0
"574",0.1,"uniform",32,"QPAC",92900,0
"575",0.1,"uniform",32,"QPAC BB",11200,0
"576",0.1,"uniform",32,"Doubled Max-Q",1204224,0
"577",0.1,"uniform",33,"LUCB BB",7220,0
"578",0.1,"uniform",33,"LUCB DKW",59391,0
"579",0.1,"uniform",33,"LUCB Stitched",12331,0
"580",0.1,"uniform",33,"QPAC BB",17160,0
"581",0.1,"uniform",33,"QPAC",86220,0
"582",0.1,"uniform",33,"Doubled Max-Q",1204224,0
"583",0.1,"uniform",34,"LUCB BB",8960,0
"584",0.1,"uniform",34,"LUCB DKW",64787,0
"585",0.1,"uniform",34,"LUCB Stitched",12659,0
"586",0.1,"uniform",34,"QPAC",88520,0
"587",0.1,"uniform",34,"QPAC BB",12640,0
"588",0.1,"uniform",34,"Doubled Max-Q",1175552,0
"589",0.1,"uniform",35,"LUCB BB",5710,0
"590",0.1,"uniform",35,"LUCB DKW",62331,0
"591",0.1,"uniform",35,"LUCB Stitched",10241,0
"592",0.1,"uniform",35,"QPAC BB",12580,0
"593",0.1,"uniform",35,"QPAC",99810,0
"594",0.1,"uniform",35,"Doubled Max-Q",1175552,0
"595",0.1,"uniform",36,"LUCB BB",7623,0
"596",0.1,"uniform",36,"LUCB DKW",63633,0
"597",0.1,"uniform",36,"LUCB Stitched",11245,0
"598",0.1,"uniform",36,"QPAC BB",14240,0
"599",0.1,"uniform",36,"QPAC",106300,0
"600",0.1,"uniform",36,"Doubled Max-Q",1175552,0
"601",0.1,"uniform",37,"LUCB BB",5850,0
"602",0.1,"uniform",37,"LUCB DKW",69817,0
"603",0.1,"uniform",37,"LUCB Stitched",13404,0
"604",0.1,"uniform",37,"QPAC BB",19150,0
"605",0.1,"uniform",37,"QPAC",114440,0
"606",0.1,"uniform",37,"Doubled Max-Q",1175552,0
"607",0.1,"uniform",38,"LUCB BB",6450,0
"608",0.1,"uniform",38,"LUCB DKW",60585,0
"609",0.1,"uniform",38,"LUCB Stitched",10010,0
"610",0.1,"uniform",38,"QPAC BB",13780,0
"611",0.1,"uniform",38,"QPAC",93600,0
"612",0.1,"uniform",38,"Doubled Max-Q",1175552,0
"613",0.1,"uniform",39,"LUCB BB",9135,0
"614",0.1,"uniform",39,"LUCB DKW",70266,0
"615",0.1,"uniform",39,"LUCB Stitched",11345,0
"616",0.1,"uniform",39,"QPAC BB",13270,0
"617",0.1,"uniform",39,"QPAC",93280,0
"618",0.1,"uniform",39,"Doubled Max-Q",1175552,0
"619",0.1,"uniform",40,"LUCB BB",7699,0
"620",0.1,"uniform",40,"LUCB DKW",69523,0
"621",0.1,"uniform",40,"LUCB Stitched",13091,0
"622",0.1,"uniform",40,"QPAC BB",20230,0
"623",0.1,"uniform",40,"QPAC",106140,0
"624",0.1,"uniform",40,"Doubled Max-Q",1175552,0
"625",0.1,"uniform",41,"LUCB BB",8167,0
"626",0.1,"uniform",41,"LUCB DKW",72432,0
"627",0.1,"uniform",41,"LUCB Stitched",12508,0
"628",0.1,"uniform",41,"QPAC BB",20080,0
"629",0.1,"uniform",41,"QPAC",103200,0
"630",0.1,"uniform",41,"Doubled Max-Q",1204224,0
"631",0.1,"uniform",42,"LUCB BB",8777,0
"632",0.1,"uniform",42,"LUCB DKW",69688,0
"633",0.1,"uniform",42,"LUCB Stitched",11467,0
"634",0.1,"uniform",42,"QPAC BB",15700,0
"635",0.1,"uniform",42,"QPAC",99900,0
"636",0.1,"uniform",42,"Doubled Max-Q",1175552,0
"637",0.1,"uniform",43,"LUCB BB",6132,0
"638",0.1,"uniform",43,"LUCB DKW",66041,0
"639",0.1,"uniform",43,"LUCB Stitched",10613,0
"640",0.1,"uniform",43,"QPAC BB",12770,0
"641",0.1,"uniform",43,"QPAC",98730,0
"642",0.1,"uniform",43,"Doubled Max-Q",1232896,0
"643",0.1,"uniform",44,"LUCB BB",7673,0
"644",0.1,"uniform",44,"LUCB DKW",58103,0
"645",0.1,"uniform",44,"LUCB Stitched",11413,0
"646",0.1,"uniform",44,"QPAC BB",14780,0
"647",0.1,"uniform",44,"QPAC",92610,0
"648",0.1,"uniform",44,"Doubled Max-Q",1175552,0
"649",0.1,"uniform",45,"LUCB BB",8388,0
"650",0.1,"uniform",45,"LUCB DKW",65897,0
"651",0.1,"uniform",45,"LUCB Stitched",11311,0
"652",0.1,"uniform",45,"QPAC",105050,0
"653",0.1,"uniform",45,"QPAC BB",9220,0
"654",0.1,"uniform",45,"Doubled Max-Q",1175552,0
"655",0.1,"uniform",46,"LUCB BB",5816,0
"656",0.1,"uniform",46,"LUCB DKW",74589,0
"657",0.1,"uniform",46,"LUCB Stitched",10913,0
"658",0.1,"uniform",46,"QPAC",92290,0
"659",0.1,"uniform",46,"QPAC BB",7580,0
"660",0.1,"uniform",46,"Doubled Max-Q",1175552,0
"661",0.1,"uniform",47,"LUCB BB",8225,0
"662",0.1,"uniform",47,"LUCB DKW",66511,0
"663",0.1,"uniform",47,"LUCB Stitched",12573,0
"664",0.1,"uniform",47,"QPAC",81070,0
"665",0.1,"uniform",47,"QPAC BB",10630,0
"666",0.1,"uniform",47,"Doubled Max-Q",1175552,0
"667",0.1,"uniform",48,"LUCB BB",6643,0
"668",0.1,"uniform",48,"LUCB DKW",67929,0
"669",0.1,"uniform",48,"LUCB Stitched",12173,0
"670",0.1,"uniform",48,"QPAC BB",12490,0
"671",0.1,"uniform",48,"QPAC",103030,0
"672",0.1,"uniform",48,"Doubled Max-Q",1175552,0
"673",0.1,"uniform",49,"LUCB BB",6719,0
"674",0.1,"uniform",49,"LUCB DKW",62103,0
"675",0.1,"uniform",49,"LUCB Stitched",11077,0
"676",0.1,"uniform",49,"QPAC BB",12670,0
"677",0.1,"uniform",49,"QPAC",98220,0
"678",0.1,"uniform",49,"Doubled Max-Q",1175552,0
"679",0.1,"uniform",50,"LUCB BB",5631,0
"680",0.1,"uniform",50,"LUCB DKW",70261,0
"681",0.1,"uniform",50,"LUCB Stitched",14131,0
"682",0.1,"uniform",50,"QPAC",99720,0
"683",0.1,"uniform",50,"QPAC BB",10790,0
"684",0.1,"uniform",50,"Doubled Max-Q",1175552,0
"685",0.1,"uniform",51,"LUCB BB",6845,0
"686",0.1,"uniform",51,"LUCB DKW",70445,0
"687",0.1,"uniform",51,"LUCB Stitched",10243,0
"688",0.1,"uniform",51,"QPAC BB",16610,0
"689",0.1,"uniform",51,"QPAC",104610,0
"690",0.1,"uniform",51,"Doubled Max-Q",1204224,0
"691",0.1,"uniform",52,"LUCB BB",8983,0
"692",0.1,"uniform",52,"LUCB DKW",61475,0
"693",0.1,"uniform",52,"LUCB Stitched",12779,0
"694",0.1,"uniform",52,"QPAC BB",12950,0
"695",0.1,"uniform",52,"QPAC",100760,0
"696",0.1,"uniform",52,"Doubled Max-Q",1204224,0
"697",0.1,"uniform",53,"LUCB BB",7449,0
"698",0.1,"uniform",53,"LUCB DKW",65843,0
"699",0.1,"uniform",53,"LUCB Stitched",10776,0
"700",0.1,"uniform",53,"QPAC BB",14520,0
"701",0.1,"uniform",53,"QPAC",126540,0
"702",0.1,"uniform",53,"Doubled Max-Q",1175552,0
"703",0.1,"uniform",54,"LUCB BB",5985,0
"704",0.1,"uniform",54,"LUCB DKW",67658,0
"705",0.1,"uniform",54,"LUCB Stitched",11072,0
"706",0.1,"uniform",54,"QPAC",100560,0
"707",0.1,"uniform",54,"QPAC BB",10530,0
"708",0.1,"uniform",54,"Doubled Max-Q",1204224,0
"709",0.1,"uniform",55,"LUCB BB",6149,0
"710",0.1,"uniform",55,"LUCB DKW",69661,0
"711",0.1,"uniform",55,"LUCB Stitched",10371,0
"712",0.1,"uniform",55,"QPAC",96230,0
"713",0.1,"uniform",55,"QPAC BB",7320,0
"714",0.1,"uniform",55,"Doubled Max-Q",1232896,0
"715",0.1,"uniform",56,"LUCB BB",8079,0
"716",0.1,"uniform",56,"LUCB DKW",59299,0
"717",0.1,"uniform",56,"LUCB Stitched",12465,0
"718",0.1,"uniform",56,"QPAC BB",17340,0
"719",0.1,"uniform",56,"QPAC",107990,0
"720",0.1,"uniform",56,"Doubled Max-Q",1204224,0
"721",0.1,"uniform",57,"LUCB BB",7047,0
"722",0.1,"uniform",57,"LUCB DKW",64100,0
"723",0.1,"uniform",57,"LUCB Stitched",12351,0
"724",0.1,"uniform",57,"QPAC BB",13690,0
"725",0.1,"uniform",57,"QPAC",105390,0
"726",0.1,"uniform",57,"Doubled Max-Q",1175552,0
"727",0.1,"uniform",58,"LUCB BB",7379,0
"728",0.1,"uniform",58,"LUCB DKW",69677,0
"729",0.1,"uniform",58,"LUCB Stitched",9877,0
"730",0.1,"uniform",58,"QPAC BB",15220,0
"731",0.1,"uniform",58,"QPAC",97800,0
"732",0.1,"uniform",58,"Doubled Max-Q",1175552,0
"733",0.1,"uniform",59,"LUCB BB",4971,0
"734",0.1,"uniform",59,"LUCB DKW",63125,0
"735",0.1,"uniform",59,"LUCB Stitched",9348,0
"736",0.1,"uniform",59,"QPAC BB",10160,0
"737",0.1,"uniform",59,"QPAC",101250,0
"738",0.1,"uniform",59,"Doubled Max-Q",1204224,0
"739",0.1,"uniform",60,"LUCB BB",5613,0
"740",0.1,"uniform",60,"LUCB DKW",68897,0
"741",0.1,"uniform",60,"LUCB Stitched",12561,0
"742",0.1,"uniform",60,"QPAC",109120,0
"743",0.1,"uniform",60,"QPAC BB",12160,0
"744",0.1,"uniform",60,"Doubled Max-Q",1204224,0
"745",0.1,"uniform",61,"LUCB BB",9003,0
"746",0.1,"uniform",61,"LUCB DKW",78984,0
"747",0.1,"uniform",61,"LUCB Stitched",11769,0
"748",0.1,"uniform",61,"QPAC BB",12250,0
"749",0.1,"uniform",61,"QPAC",106210,0
"750",0.1,"uniform",61,"Doubled Max-Q",1232896,0
"751",0.1,"uniform",62,"LUCB BB",12323,0
"752",0.1,"uniform",62,"LUCB DKW",68919,0
"753",0.1,"uniform",62,"LUCB Stitched",12495,0
"754",0.1,"uniform",62,"QPAC BB",14390,0
"755",0.1,"uniform",62,"QPAC",100370,0
"756",0.1,"uniform",62,"Doubled Max-Q",1175552,0
"757",0.1,"uniform",63,"LUCB BB",6649,0
"758",0.1,"uniform",63,"LUCB DKW",63396,0
"759",0.1,"uniform",63,"LUCB Stitched",10167,0
"760",0.1,"uniform",63,"QPAC BB",16340,0
"761",0.1,"uniform",63,"QPAC",104610,0
"762",0.1,"uniform",63,"Doubled Max-Q",1175552,0
"763",0.1,"uniform",64,"LUCB BB",6987,0
"764",0.1,"uniform",64,"LUCB DKW",61347,0
"765",0.1,"uniform",64,"LUCB Stitched",10699,0
"766",0.1,"uniform",64,"QPAC BB",15160,0
"767",0.1,"uniform",64,"QPAC",112300,0
"768",0.1,"uniform",64,"Doubled Max-Q",1175552,0
"769",0.2,"uniform",1,"LUCB BB",9816,0
"770",0.2,"uniform",1,"LUCB DKW",75104,0
"771",0.2,"uniform",1,"LUCB Stitched",15233,0
"772",0.2,"uniform",1,"QPAC BB",15550,0
"773",0.2,"uniform",1,"QPAC",105480,0
"774",0.2,"uniform",1,"Doubled Max-Q",806400,0
"775",0.2,"uniform",2,"LUCB BB",14173,0
"776",0.2,"uniform",2,"LUCB DKW",67207,0
"777",0.2,"uniform",2,"LUCB Stitched",18971,0
"778",0.2,"uniform",2,"QPAC BB",29120,0
"779",0.2,"uniform",2,"QPAC",100550,0
"780",0.2,"uniform",2,"Doubled Max-Q",806400,0
"781",0.2,"uniform",3,"LUCB BB",7789,0
"782",0.2,"uniform",3,"LUCB DKW",67103,0
"783",0.2,"uniform",3,"LUCB Stitched",16745,0
"784",0.2,"uniform",3,"QPAC BB",24090,0
"785",0.2,"uniform",3,"QPAC",99420,0
"786",0.2,"uniform",3,"Doubled Max-Q",806400,0
"787",0.2,"uniform",4,"LUCB BB",10171,0
"788",0.2,"uniform",4,"LUCB DKW",67263,0
"789",0.2,"uniform",4,"LUCB Stitched",13709,0
"790",0.2,"uniform",4,"QPAC BB",18750,0
"791",0.2,"uniform",4,"QPAC",106670,0
"792",0.2,"uniform",4,"Doubled Max-Q",790272,0
"793",0.2,"uniform",5,"LUCB BB",10357,0
"794",0.2,"uniform",5,"LUCB DKW",61044,0
"795",0.2,"uniform",5,"LUCB Stitched",15348,0
"796",0.2,"uniform",5,"QPAC BB",15350,0
"797",0.2,"uniform",5,"QPAC",95970,0
"798",0.2,"uniform",5,"Doubled Max-Q",806400,0
"799",0.2,"uniform",6,"LUCB BB",9335,0
"800",0.2,"uniform",6,"LUCB DKW",68513,0
"801",0.2,"uniform",6,"LUCB Stitched",15078,0
"802",0.2,"uniform",6,"QPAC BB",27060,0
"803",0.2,"uniform",6,"QPAC",105050,0
"804",0.2,"uniform",6,"Doubled Max-Q",806400,0
"805",0.2,"uniform",7,"LUCB BB",16502,0
"806",0.2,"uniform",7,"LUCB DKW",66189,0
"807",0.2,"uniform",7,"LUCB Stitched",19160,0
"808",0.2,"uniform",7,"QPAC BB",20570,0
"809",0.2,"uniform",7,"QPAC",95240,0
"810",0.2,"uniform",7,"Doubled Max-Q",806400,0
"811",0.2,"uniform",8,"LUCB BB",9467,0
"812",0.2,"uniform",8,"LUCB DKW",64763,0
"813",0.2,"uniform",8,"LUCB Stitched",17136,0
"814",0.2,"uniform",8,"QPAC BB",24200,0
"815",0.2,"uniform",8,"QPAC",113820,0
"816",0.2,"uniform",8,"Doubled Max-Q",806400,0
"817",0.2,"uniform",9,"LUCB BB",12793,0
"818",0.2,"uniform",9,"LUCB DKW",71098,0
"819",0.2,"uniform",9,"LUCB Stitched",18115,0
"820",0.2,"uniform",9,"QPAC BB",23550,0
"821",0.2,"uniform",9,"QPAC",101190,0
"822",0.2,"uniform",9,"Doubled Max-Q",806400,0
"823",0.2,"uniform",10,"LUCB Stitched",16057,0
"824",0.2,"uniform",10,"LUCB BB",16765,0
"825",0.2,"uniform",10,"LUCB DKW",76892,0
"826",0.2,"uniform",10,"QPAC BB",30700,0
"827",0.2,"uniform",10,"QPAC",127340,0
"828",0.2,"uniform",10,"Doubled Max-Q",806400,0
"829",0.2,"uniform",11,"LUCB BB",10661,0
"830",0.2,"uniform",11,"LUCB DKW",63631,0
"831",0.2,"uniform",11,"LUCB Stitched",16085,0
"832",0.2,"uniform",11,"QPAC BB",30090,0
"833",0.2,"uniform",11,"QPAC",96160,0
"834",0.2,"uniform",11,"Doubled Max-Q",806400,0
"835",0.2,"uniform",12,"LUCB Stitched",19215,0
"836",0.2,"uniform",12,"LUCB BB",20599,0
"837",0.2,"uniform",12,"LUCB DKW",70687,0
"838",0.2,"uniform",12,"QPAC",90070,0
"839",0.2,"uniform",12,"QPAC BB",16050,0
"840",0.2,"uniform",12,"Doubled Max-Q",806400,0
"841",0.2,"uniform",13,"LUCB BB",10059,0
"842",0.2,"uniform",13,"LUCB DKW",55251,0
"843",0.2,"uniform",13,"LUCB Stitched",14815,0
"844",0.2,"uniform",13,"QPAC BB",21540,0
"845",0.2,"uniform",13,"QPAC",85770,0
"846",0.2,"uniform",13,"Doubled Max-Q",806400,0
"847",0.2,"uniform",14,"LUCB BB",8939,0
"848",0.2,"uniform",14,"LUCB DKW",71615,0
"849",0.2,"uniform",14,"LUCB Stitched",14563,0
"850",0.2,"uniform",14,"QPAC BB",17660,0
"851",0.2,"uniform",14,"QPAC",88750,0
"852",0.2,"uniform",14,"Doubled Max-Q",806400,0
"853",0.2,"uniform",15,"LUCB Stitched",14640,0
"854",0.2,"uniform",15,"LUCB BB",15029,0
"855",0.2,"uniform",15,"LUCB DKW",58104,0
"856",0.2,"uniform",15,"QPAC BB",31990,0
"857",0.2,"uniform",15,"QPAC",127510,0
"858",0.2,"uniform",15,"Doubled Max-Q",806400,0
"859",0.2,"uniform",16,"LUCB BB",9377,0
"860",0.2,"uniform",16,"LUCB DKW",77003,0
"861",0.2,"uniform",16,"LUCB Stitched",14319,0
"862",0.2,"uniform",16,"QPAC BB",14720,0
"863",0.2,"uniform",16,"QPAC",104140,0
"864",0.2,"uniform",16,"Doubled Max-Q",806400,0
"865",0.2,"uniform",17,"LUCB BB",9941,0
"866",0.2,"uniform",17,"LUCB DKW",65749,0
"867",0.2,"uniform",17,"LUCB Stitched",14910,0
"868",0.2,"uniform",17,"QPAC BB",17970,0
"869",0.2,"uniform",17,"QPAC",95060,0
"870",0.2,"uniform",17,"Doubled Max-Q",806400,0
"871",0.2,"uniform",18,"LUCB BB",12767,0
"872",0.2,"uniform",18,"LUCB DKW",70845,0
"873",0.2,"uniform",18,"LUCB Stitched",14304,0
"874",0.2,"uniform",18,"QPAC BB",22160,0
"875",0.2,"uniform",18,"QPAC",98110,0
"876",0.2,"uniform",18,"Doubled Max-Q",806400,0
"877",0.2,"uniform",19,"LUCB BB",8649,0
"878",0.2,"uniform",19,"LUCB DKW",62364,0
"879",0.2,"uniform",19,"LUCB Stitched",15309,0
"880",0.2,"uniform",19,"QPAC BB",17000,0
"881",0.2,"uniform",19,"QPAC",93970,0
"882",0.2,"uniform",19,"Doubled Max-Q",806400,0
"883",0.2,"uniform",20,"LUCB BB",16605,0
"884",0.2,"uniform",20,"LUCB DKW",64925,0
"885",0.2,"uniform",20,"LUCB Stitched",19463,0
"886",0.2,"uniform",20,"QPAC BB",32150,0
"887",0.2,"uniform",20,"QPAC",116750,0
"888",0.2,"uniform",20,"Doubled Max-Q",806400,0
"889",0.2,"uniform",21,"LUCB BB",12287,0
"890",0.2,"uniform",21,"LUCB DKW",59276,0
"891",0.2,"uniform",21,"LUCB Stitched",14727,0
"892",0.2,"uniform",21,"QPAC BB",16430,0
"893",0.2,"uniform",21,"QPAC",109210,0
"894",0.2,"uniform",21,"Doubled Max-Q",806400,0
"895",0.2,"uniform",22,"LUCB BB",11913,0
"896",0.2,"uniform",22,"LUCB DKW",63083,0
"897",0.2,"uniform",22,"LUCB Stitched",14231,0
"898",0.2,"uniform",22,"QPAC BB",21010,0
"899",0.2,"uniform",22,"QPAC",94070,0
"900",0.2,"uniform",22,"Doubled Max-Q",806400,0
"901",0.2,"uniform",23,"LUCB BB",17145,0
"902",0.2,"uniform",23,"LUCB DKW",66692,0
"903",0.2,"uniform",23,"LUCB Stitched",19129,0
"904",0.2,"uniform",23,"QPAC",68420,0
"905",0.2,"uniform",23,"QPAC BB",16370,0
"906",0.2,"uniform",23,"Doubled Max-Q",806400,0
"907",0.2,"uniform",24,"LUCB BB",9253,0
"908",0.2,"uniform",24,"LUCB DKW",70238,0
"909",0.2,"uniform",24,"LUCB Stitched",15535,0
"910",0.2,"uniform",24,"QPAC BB",33450,0
"911",0.2,"uniform",24,"QPAC",115330,0
"912",0.2,"uniform",24,"Doubled Max-Q",806400,0
"913",0.2,"uniform",25,"LUCB BB",21547,0
"914",0.2,"uniform",25,"LUCB DKW",68943,0
"915",0.2,"uniform",25,"LUCB Stitched",23862,0
"916",0.2,"uniform",25,"QPAC BB",28140,0
"917",0.2,"uniform",25,"QPAC",112210,0
"918",0.2,"uniform",25,"Doubled Max-Q",806400,0
"919",0.2,"uniform",26,"LUCB BB",11788,0
"920",0.2,"uniform",26,"LUCB DKW",56360,0
"921",0.2,"uniform",26,"LUCB Stitched",12508,0
"922",0.2,"uniform",26,"QPAC BB",26180,0
"923",0.2,"uniform",26,"QPAC",99840,0
"924",0.2,"uniform",26,"Doubled Max-Q",806400,0
"925",0.2,"uniform",27,"LUCB BB",12516,0
"926",0.2,"uniform",27,"LUCB DKW",63081,0
"927",0.2,"uniform",27,"LUCB Stitched",14857,0
"928",0.2,"uniform",27,"QPAC BB",17000,0
"929",0.2,"uniform",27,"QPAC",113500,0
"930",0.2,"uniform",27,"Doubled Max-Q",806400,0
"931",0.2,"uniform",28,"LUCB BB",9610,0
"932",0.2,"uniform",28,"LUCB DKW",58460,0
"933",0.2,"uniform",28,"LUCB Stitched",14843,0
"934",0.2,"uniform",28,"QPAC",96810,0
"935",0.2,"uniform",28,"QPAC BB",14770,0
"936",0.2,"uniform",28,"Doubled Max-Q",806400,0
"937",0.2,"uniform",29,"LUCB BB",9291,0
"938",0.2,"uniform",29,"LUCB DKW",66415,0
"939",0.2,"uniform",29,"LUCB Stitched",10909,0
"940",0.2,"uniform",29,"QPAC",90180,0
"941",0.2,"uniform",29,"QPAC BB",10150,0
"942",0.2,"uniform",29,"Doubled Max-Q",806400,0
"943",0.2,"uniform",30,"LUCB BB",17733,0
"944",0.2,"uniform",30,"LUCB DKW",68785,0
"945",0.2,"uniform",30,"LUCB Stitched",21616,0
"946",0.2,"uniform",30,"QPAC BB",25440,0
"947",0.2,"uniform",30,"QPAC",105340,0
"948",0.2,"uniform",30,"Doubled Max-Q",806400,0
"949",0.2,"uniform",31,"LUCB BB",13838,0
"950",0.2,"uniform",31,"LUCB DKW",71063,0
"951",0.2,"uniform",31,"LUCB Stitched",18361,0
"952",0.2,"uniform",31,"QPAC BB",21300,0
"953",0.2,"uniform",31,"QPAC",82220,0
"954",0.2,"uniform",31,"Doubled Max-Q",806400,0
"955",0.2,"uniform",32,"LUCB BB",12883,0
"956",0.2,"uniform",32,"LUCB DKW",59643,0
"957",0.2,"uniform",32,"LUCB Stitched",15449,0
"958",0.2,"uniform",32,"QPAC BB",22070,0
"959",0.2,"uniform",32,"QPAC",106350,0
"960",0.2,"uniform",32,"Doubled Max-Q",790272,0
"961",0.2,"uniform",33,"LUCB Stitched",13797,0
"962",0.2,"uniform",33,"LUCB BB",16211,0
"963",0.2,"uniform",33,"LUCB DKW",63197,0
"964",0.2,"uniform",33,"QPAC",95300,0
"965",0.2,"uniform",33,"QPAC BB",16130,0
"966",0.2,"uniform",33,"Doubled Max-Q",806400,0
"967",0.2,"uniform",34,"LUCB BB",11987,0
"968",0.2,"uniform",34,"LUCB DKW",77151,0
"969",0.2,"uniform",34,"LUCB Stitched",18025,0
"970",0.2,"uniform",34,"QPAC",145380,0
"971",0.2,"uniform",34,"QPAC BB",14680,0
"972",0.2,"uniform",34,"Doubled Max-Q",806400,0
"973",0.2,"uniform",35,"LUCB BB",9947,0
"974",0.2,"uniform",35,"LUCB DKW",63231,0
"975",0.2,"uniform",35,"LUCB Stitched",15180,0
"976",0.2,"uniform",35,"QPAC BB",31300,0
"977",0.2,"uniform",35,"QPAC",116020,0
"978",0.2,"uniform",35,"Doubled Max-Q",806400,0
"979",0.2,"uniform",36,"LUCB Stitched",17005,0
"980",0.2,"uniform",36,"LUCB BB",18183,0
"981",0.2,"uniform",36,"LUCB DKW",61980,0
"982",0.2,"uniform",36,"QPAC BB",23320,0
"983",0.2,"uniform",36,"QPAC",105190,0
"984",0.2,"uniform",36,"Doubled Max-Q",806400,0
"985",0.2,"uniform",37,"LUCB BB",12720,0
"986",0.2,"uniform",37,"LUCB DKW",72769,0
"987",0.2,"uniform",37,"LUCB Stitched",18823,0
"988",0.2,"uniform",37,"QPAC BB",23670,0
"989",0.2,"uniform",37,"QPAC",99270,0
"990",0.2,"uniform",37,"Doubled Max-Q",806400,0
"991",0.2,"uniform",38,"LUCB BB",13757,0
"992",0.2,"uniform",38,"LUCB DKW",73652,0
"993",0.2,"uniform",38,"LUCB Stitched",14995,0
"994",0.2,"uniform",38,"QPAC BB",34350,0
"995",0.2,"uniform",38,"QPAC",108920,0
"996",0.2,"uniform",38,"Doubled Max-Q",806400,0
"997",0.2,"uniform",39,"LUCB BB",9450,0
